createTimeISO,uniqueId,text,clean_text,lower_text,normalized_text,stopwords_text,tokenized_text,stemmed_text,label,polarity_score,polarity
"Thursday, 13 February 2025",the1always,"Pernah ngebolang ke luarnegeri, tapi setiap lihat kuburan disana teringat keluarga di indo, dan berpikir bagaimana kalau aku mati disini. Sekarang melihat Hastag Kabur Aja Dulu, jadi teringat diri sendiri. Secara financial memang kuat tapi darah yg mengalir selalu berpulang kepada bumi pertiwi. Kuatkan financial kalian dari manapun arahnya, tapi jangan lupa untuk pulang…",Pernah ngebolang ke luarnegeri tapi setiap lihat kuburan disana teringat keluarga di indo dan berpikir bagaimana kalau aku mati disini Sekarang melihat Hastag Kabur Aja Dulu jadi teringat diri sendiri Secara financial memang kuat tapi darah yg mengalir selalu berpulang kepada bumi pertiwi Kuatkan financial kalian dari manapun arahnya tapi jangan lupa untuk pulang,pernah ngebolang ke luarnegeri tapi setiap lihat kuburan disana teringat keluarga di indo dan berpikir bagaimana kalau aku mati disini sekarang melihat hastag kabur aja dulu jadi teringat diri sendiri secara financial memang kuat tapi darah yg mengalir selalu berpulang kepada bumi pertiwi kuatkan financial kalian dari manapun arahnya tapi jangan lupa untuk pulang,pernah ngebolang ke luarnegeri tapi setiap lihat kuburan disana teringat keluarga di indo dan berpikir bagaimana kalau aku mati disini sekarang melihat hastag kabur saja dulu jadi teringat diri sendiri secara financial memang kuat tapi darah yang mengalir selalu berpulang kepada bumi pertiwi kuatkan financial kalian dari manapun arahnya tapi jangan lupa untuk pulang,pernah ngebolang luarnegeri tapi setiap lihat kuburan disana teringat keluarga indo berpikir bagaimana kalau aku mati disini sekarang melihat hastag kabur saja dulu jadi teringat diri sendiri secara financial memang kuat tapi darah mengalir selalu berpulang kepada bumi pertiwi kuatkan financial kalian dari manapun arahnya tapi jangan lupa pulang,"['pernah', 'ngebolang', 'luarnegeri', 'tapi', 'setiap', 'lihat', 'kuburan', 'disana', 'teringat', 'keluarga', 'indo', 'berpikir', 'bagaimana', 'kalau', 'aku', 'mati', 'disini', 'sekarang', 'melihat', 'hastag', 'kabur', 'saja', 'dulu', 'jadi', 'teringat', 'diri', 'sendiri', 'secara', 'financial', 'memang', 'kuat', 'tapi', 'darah', 'mengalir', 'selalu', 'berpulang', 'kepada', 'bumi', 'pertiwi', 'kuatkan', 'financial', 'kalian', 'dari', 'manapun', 'arahnya', 'tapi', 'jangan', 'lupa', 'pulang']","['pernah', 'ngebolang', 'luarnegeri', 'tapi', 'tiap', 'lihat', 'kubur', 'sana', 'ingat', 'keluarga', 'indo', 'pikir', 'bagaimana', 'kalau', 'aku', 'mati', 'sini', 'sekarang', 'lihat', 'hastag', 'kabur', 'saja', 'dulu', 'jadi', 'ingat', 'diri', 'sendiri', 'cara', 'financial', 'memang', 'kuat', 'tapi', 'darah', 'alir', 'selalu', 'pulang', 'kepada', 'bumi', 'pertiwi', 'kuat', 'financial', 'kalian', 'dari', 'mana', 'arah', 'tapi', 'jangan', 'lupa', 'pulang']","['pernah', 'ngebolang', 'luarnegeri', 'tapi', 'tiap', 'lihat', 'kubur', 'sana', 'ingat', 'keluarga', 'indo', 'pikir', 'bagaimana', 'kalau', 'aku', 'mati', 'sini', 'sekarang', 'lihat', 'hastag', 'kabur', 'saja', 'dulu', 'jadi', 'ingat', 'diri', 'sendiri', 'cara', 'financial', 'memang', 'kuat', 'tapi', 'darah', 'alir', 'selalu', 'pulang', 'kepada', 'bumi', 'pertiwi', 'kuat', 'financial', 'kalian', 'dari', 'mana', 'arah', 'tapi', 'jangan', 'lupa', 'pulang']",-17,0
"Friday, 14 February 2025",linmelati36,"klu ada yg biayai , ada tempat tinggal dan ada yg jamin kerja aku juga mau pindah. ..persetan dng si Bahlil",klu ada yg biayai ada tempat tinggal dan ada yg jamin kerja aku juga mau pindah persetan dng si Bahlil,klu ada yg biayai ada tempat tinggal dan ada yg jamin kerja aku juga mau pindah persetan dng si bahlil,klu ada yang biayai ada tempat tinggal dan ada yang jamin kerja aku juga mau pindah persetan dng si bahlil,klu ada biayai ada tempat tinggal ada jamin kerja aku juga mau pindah persetan dng si bahlil,"['klu', 'ada', 'biayai', 'ada', 'tempat', 'tinggal', 'ada', 'jamin', 'kerja', 'aku', 'juga', 'mau', 'pindah', 'persetan', 'dng', 'si', 'bahlil']","['klu', 'ada', 'biaya', 'ada', 'tempat', 'tinggal', 'ada', 'jamin', 'kerja', 'aku', 'juga', 'mau', 'pindah', 'persetan', 'dng', 'si', 'bahlil']","['klu', 'ada', 'biaya', 'ada', 'tempat', 'tinggal', 'ada', 'jamin', 'kerja', 'aku', 'juga', 'mau', 'pindah', 'persetan', 'dng', 'si', 'bahlil']",-2,0
"Wednesday, 12 February 2025",ariesdam74,saya sudah keliling dan bekerja di lebih dr 10 NEGARA...Memang GAJI BESAR..Tp PENGELUARAN jg BESAR..Menurutku Ttp di INDONESIA yg TERBAIK..jd POLA PIKIR dan RASA SYUKUR Adlh yg UTAMA🥰🥰🥰🥰🥰,saya sudah keliling dan bekerja di lebih dr 10 NEGARAMemang GAJI BESARTp PENGELUARAN jg BESARMenurutku Ttp di INDONESIA yg TERBAIKjd POLA PIKIR dan RASA SYUKUR Adlh yg UTAMA,saya sudah keliling dan bekerja di lebih dr 10 negaramemang gaji besartp pengeluaran jg besarmenurutku ttp di indonesia yg terbaikjd pola pikir dan rasa syukur adlh yg utama,saya sudah keliling dan bekerja di lebih dari 10 negaramemang gaji besartp pengeluaran juga besarmenurutku ttp di indonesia yang terbaikjd pola pikir dan rasa syukur adlh yang utama,saya sudah keliling bekerja lebih dari 10 negaramemang gaji besartp pengeluaran juga besarmenurutku ttp indonesia terbaikjd pola pikir rasa syukur adlh utama,"['saya', 'sudah', 'keliling', 'bekerja', 'lebih', 'dari', '10', 'negaramemang', 'gaji', 'besartp', 'pengeluaran', 'juga', 'besarmenurutku', 'ttp', 'indonesia', 'terbaikjd', 'pola', 'pikir', 'rasa', 'syukur', 'adlh', 'utama']","['saya', 'sudah', 'keliling', 'kerja', 'lebih', 'dari', '10', 'negaramemang', 'gaji', 'besartp', 'keluar', 'juga', 'besarmenurutku', 'ttp', 'indonesia', 'terbaikjd', 'pola', 'pikir', 'rasa', 'syukur', 'adlh', 'utama']","['saya', 'sudah', 'keliling', 'kerja', 'lebih', 'dari', '10', 'negaramemang', 'gaji', 'besartp', 'keluar', 'juga', 'besarmenurutku', 'ttp', 'indonesia', 'terbaikjd', 'pola', 'pikir', 'rasa', 'syukur', 'adlh', 'utama']",0,1
"Thursday, 13 February 2025",abc123_.1230,klu pak ANIES jdi presiden pasti mereka ga mau pindah kewarganegaraan,klu pak ANIES jdi presiden pasti mereka ga mau pindah kewarganegaraan,klu pak anies jdi presiden pasti mereka ga mau pindah kewarganegaraan,klu pak anies jdi presiden pasti mereka tidak mau pindah kewarganegaraan,klu pak anies jdi presiden pasti mereka tidak mau pindah kewarganegaraan,"['klu', 'pak', 'anies', 'jdi', 'presiden', 'pasti', 'mereka', 'tidak', 'mau', 'pindah', 'kewarganegaraan']","['klu', 'pak', 'anies', 'jdi', 'presiden', 'pasti', 'mereka', 'tidak', 'mau', 'pindah', 'kewarganegaraan']","['klu', 'pak', 'anies', 'jdi', 'presiden', 'pasti', 'mereka', 'tidak', 'mau', 'pindah', 'kewarganegaraan']",3,1
"Thursday, 13 February 2025",annisa.oktaviani6,Wow ternyata ada trend #kaburajadulu ya,Wow ternyata ada trend ya,wow ternyata ada trend ya,wow ternyata ada trend ya,wow ternyata ada trend,"['wow', 'ternyata', 'ada', 'trend']","['wow', 'nyata', 'ada', 'trend']","['wow', 'nyata', 'ada', 'trend']",3,1
"Wednesday, 12 February 2025",gomballsgarage,"indonesia emas sudah terwujud. siapa bilang gagal?
emas gibran.
emas boby.
emas kaesang. 🤣🤣🤣",indonesia emas sudah terwujud siapa bilang gagal emas gibran emas boby emas kaesang,indonesia emas sudah terwujud siapa bilang gagal emas gibran emas boby emas kaesang,indonesia emas sudah terwujud siapa bilang gagal emas gibran emas boby emas kaesang,indonesia emas sudah terwujud siapa bilang gagal emas gibran emas boby emas kaesang,"['indonesia', 'emas', 'sudah', 'terwujud', 'siapa', 'bilang', 'gagal', 'emas', 'gibran', 'emas', 'boby', 'emas', 'kaesang']","['indonesia', 'emas', 'sudah', 'wujud', 'siapa', 'bilang', 'gagal', 'emas', 'gibran', 'emas', 'boby', 'emas', 'kaesang']","['indonesia', 'emas', 'sudah', 'wujud', 'siapa', 'bilang', 'gagal', 'emas', 'gibran', 'emas', 'boby', 'emas', 'kaesang']",-2,0
"Thursday, 13 February 2025",kenjiadachihara1,"saya akhir bulan ini mau ke australia.
doa kan saya lancar perjalanan Ny teman""😳",saya akhir bulan ini mau ke australia doa kan saya lancar perjalanan Ny teman,saya akhir bulan ini mau ke australia doa kan saya lancar perjalanan ny teman,saya akhir bulan ini mau ke australia doa kan saya lancar perjalanan ny teman,saya akhir bulan ini mau australia doa kan saya lancar perjalanan ny teman,"['saya', 'akhir', 'bulan', 'ini', 'mau', 'australia', 'doa', 'kan', 'saya', 'lancar', 'perjalanan', 'ny', 'teman']","['saya', 'akhir', 'bulan', 'ini', 'mau', 'australia', 'doa', 'kan', 'saya', 'lancar', 'jalan', 'ny', 'teman']","['saya', 'akhir', 'bulan', 'ini', 'mau', 'australia', 'doa', 'kan', 'saya', 'lancar', 'jalan', 'ny', 'teman']",-1,0
"Saturday, 15 February 2025",to.bnaro,"RAKYAT BUTUH LAPANGAN PEKERJAAN DENGAN GAJI YG LAYAK BUKAN PROGRAM MAKAN GRATIS UNTUK ANAK SEKOLAH, KETIKA PEKERJAAN ADA DENGAN GAJI YG LAYAK NGGAK PERLU ADA PROGRAM MAKAN GRATIS ..",RAKYAT BUTUH LAPANGAN PEKERJAAN DENGAN GAJI YG LAYAK BUKAN PROGRAM MAKAN GRATIS UNTUK ANAK SEKOLAH KETIKA PEKERJAAN ADA DENGAN GAJI YG LAYAK NGGAK PERLU ADA PROGRAM MAKAN GRATIS,rakyat butuh lapangan pekerjaan dengan gaji yg layak bukan program makan gratis untuk anak sekolah ketika pekerjaan ada dengan gaji yg layak nggak perlu ada program makan gratis,rakyat butuh lapangan pekerjaan dengan gaji yang layak bukan program makan gratis untuk anak sekolah ketika pekerjaan ada dengan gaji yang layak tidak perlu ada program makan gratis,rakyat butuh lapangan pekerjaan gaji layak bukan program makan gratis anak sekolah ketika pekerjaan ada gaji layak tidak perlu ada program makan gratis,"['rakyat', 'butuh', 'lapangan', 'pekerjaan', 'gaji', 'layak', 'bukan', 'program', 'makan', 'gratis', 'anak', 'sekolah', 'ketika', 'pekerjaan', 'ada', 'gaji', 'layak', 'tidak', 'perlu', 'ada', 'program', 'makan', 'gratis']","['rakyat', 'butuh', 'lapang', 'kerja', 'gaji', 'layak', 'bukan', 'program', 'makan', 'gratis', 'anak', 'sekolah', 'ketika', 'kerja', 'ada', 'gaji', 'layak', 'tidak', 'perlu', 'ada', 'program', 'makan', 'gratis']","['rakyat', 'butuh', 'lapang', 'kerja', 'gaji', 'layak', 'bukan', 'program', 'makan', 'gratis', 'anak', 'sekolah', 'ketika', 'kerja', 'ada', 'gaji', 'layak', 'tidak', 'perlu', 'ada', 'program', 'makan', 'gratis']",2,1
"Wednesday, 29 May 2024",fudianto.laij,OK GAS OK GAS... 😂,OK GAS OK GAS,ok gas ok gas,oke gas oke gas,oke gas oke gas,"['oke', 'gas', 'oke', 'gas']","['oke', 'gas', 'oke', 'gas']","['oke', 'gas', 'oke', 'gas']",-4,0
"Tuesday, 28 May 2024",ivanaufaa,"Too much problems and goverment dont care,",Too much problems and goverment dont care,too much problems and goverment dont care,too much problems and goverment dont care,too much problems and goverment dont care,"['too', 'much', 'problems', 'and', 'goverment', 'dont', 'care']","['too', 'much', 'problems', 'and', 'goverment', 'dont', 'care']","['too', 'much', 'problems', 'and', 'goverment', 'dont', 'care']",2,1
"Friday, 31 May 2024",ethereal.e,all in,all in,all in,all in,all in,"['all', 'in']","['all', 'in']","['all', 'in']",0,1
"Sunday, 16 June 2024",sports_cctv,yeeeee 58...? 🥳🥳🥳,yeeeee 58,yeeeee 58,yeeeee 58,yeeeee 58,"['yeeeee', '58']","['yeeeee', '58']","['yeeeee', '58']",0,1
"Wednesday, 19 June 2024",siro2192,Ok gas ok gas,Ok gas ok gas,ok gas ok gas,oke gas oke gas,oke gas oke gas,"['oke', 'gas', 'oke', 'gas']","['oke', 'gas', 'oke', 'gas']","['oke', 'gas', 'oke', 'gas']",-4,0
"Tuesday, 28 May 2024",sneakerforeducati,"Indonesia skrng darurat hukum darurat sdm, sngt sulit jdi Indonesia emas skrng",Indonesia skrng darurat hukum darurat sdm sngt sulit jdi Indonesia emas skrng,indonesia skrng darurat hukum darurat sdm sngt sulit jdi indonesia emas skrng,indonesia skrng darurat hukum darurat sdm sngt sulit jdi indonesia emas skrng,indonesia skrng darurat hukum darurat sdm sngt sulit jdi indonesia emas skrng,"['indonesia', 'skrng', 'darurat', 'hukum', 'darurat', 'sdm', 'sngt', 'sulit', 'jdi', 'indonesia', 'emas', 'skrng']","['indonesia', 'skrng', 'darurat', 'hukum', 'darurat', 'sdm', 'sngt', 'sulit', 'jdi', 'indonesia', 'emas', 'skrng']","['indonesia', 'skrng', 'darurat', 'hukum', 'darurat', 'sdm', 'sngt', 'sulit', 'jdi', 'indonesia', 'emas', 'skrng']",-6,0
"Tuesday, 28 May 2024",nezuko__75,Jadinya keluarga Jokowi emas 2045,Jadinya keluarga Jokowi emas 2045,jadinya keluarga jokowi emas 2045,jadinya keluarga jokowi emas 2045,jadinya keluarga jokowi emas 2045,"['jadinya', 'keluarga', 'jokowi', 'emas', '2045']","['jadi', 'keluarga', 'jokowi', 'emas', '2045']","['jadi', 'keluarga', 'jokowi', 'emas', '2045']",0,1
"Tuesday, 28 May 2024",.octor,"anak muda sebenarnya Mau jadi petani supaya bisa bersaing sama thailand, tapi harga pupuk di indo mahal 😌",anak muda sebenarnya Mau jadi petani supaya bisa bersaing sama thailand tapi harga pupuk di indo mahal,anak muda sebenarnya mau jadi petani supaya bisa bersaing sama thailand tapi harga pupuk di indo mahal,anak muda sebenarnya mau jadi petani supaya bisa bersaing sama thailand tapi harga pupuk di indo mahal,anak muda sebenarnya mau jadi petani supaya bisa bersaing sama thailand tapi harga pupuk indo mahal,"['anak', 'muda', 'sebenarnya', 'mau', 'jadi', 'petani', 'supaya', 'bisa', 'bersaing', 'sama', 'thailand', 'tapi', 'harga', 'pupuk', 'indo', 'mahal']","['anak', 'muda', 'benar', 'mau', 'jadi', 'tani', 'supaya', 'bisa', 'saing', 'sama', 'thailand', 'tapi', 'harga', 'pupuk', 'indo', 'mahal']","['anak', 'muda', 'benar', 'mau', 'jadi', 'tani', 'supaya', 'bisa', 'saing', 'sama', 'thailand', 'tapi', 'harga', 'pupuk', 'indo', 'mahal']",-3,0
"Tuesday, 28 May 2024",wilbe91t,"itumah 10 juta gen z nganggur itu sebenarnya salah satu faktornya bukan cuman karena susah mudahnya cari kerja,lebih tepatnya sih syarat masuk kerjanya yang gak masuk akal",itumah 10 juta gen z nganggur itu sebenarnya salah satu faktornya bukan cuman karena susah mudahnya cari kerjalebih tepatnya sih syarat masuk kerjanya yang gak masuk akal,itumah 10 juta gen z nganggur itu sebenarnya salah satu faktornya bukan cuman karena susah mudahnya cari kerjalebih tepatnya sih syarat masuk kerjanya yang gak masuk akal,itumah 10 juta gen z nganggur itu sebenarnya salah satu faktornya bukan cuman karena susah mudahnya cari kerjalebih tepatnya sih syarat masuk kerjanya yang tidak masuk akal,itumah 10 juta gen z nganggur itu sebenarnya salah satu faktornya bukan cuman karena susah mudahnya cari kerjalebih tepatnya sih syarat masuk kerjanya tidak masuk akal,"['itumah', '10', 'juta', 'gen', 'z', 'nganggur', 'itu', 'sebenarnya', 'salah', 'satu', 'faktornya', 'bukan', 'cuman', 'karena', 'susah', 'mudahnya', 'cari', 'kerjalebih', 'tepatnya', 'sih', 'syarat', 'masuk', 'kerjanya', 'tidak', 'masuk', 'akal']","['itumah', '10', 'juta', 'gen', 'z', 'nganggur', 'itu', 'benar', 'salah', 'satu', 'faktor', 'bukan', 'cuman', 'karena', 'susah', 'mudah', 'cari', 'kerjalebih', 'tepat', 'sih', 'syarat', 'masuk', 'kerja', 'tidak', 'masuk', 'akal']","['itumah', '10', 'juta', 'gen', 'z', 'nganggur', 'itu', 'benar', 'salah', 'satu', 'faktor', 'bukan', 'cuman', 'karena', 'susah', 'mudah', 'cari', 'kerjalebih', 'tepat', 'sih', 'syarat', 'masuk', 'kerja', 'tidak', 'masuk', 'akal']",-29,0
"Tuesday, 28 May 2024",cepmex11,"menuju Indonesia cemasss, oke gas oke gas",menuju Indonesia cemasss oke gas oke gas,menuju indonesia cemasss oke gas oke gas,menuju indonesia cemasss oke gas oke gas,menuju indonesia cemasss oke gas oke gas,"['menuju', 'indonesia', 'cemasss', 'oke', 'gas', 'oke', 'gas']","['tuju', 'indonesia', 'cemasss', 'oke', 'gas', 'oke', 'gas']","['tuju', 'indonesia', 'cemasss', 'oke', 'gas', 'oke', 'gas']",-5,0
"Tuesday, 28 May 2024",r.ya26,makannya pas cak imin ngomong 40 kota mau dibikin kaya jkt itu menurutku masuk akal si dan bisaa,makannya pas cak imin ngomong 40 kota mau dibikin kaya jkt itu menurutku masuk akal si dan bisaa,makannya pas cak imin ngomong 40 kota mau dibikin kaya jkt itu menurutku masuk akal si dan bisaa,makannya pas cak imin ngomong 40 kota mau dibikin kaya jkt itu menurutku masuk akal si dan bisaa,makannya cak imin ngomong 40 kota mau dibikin kaya jkt itu menurutku masuk akal si bisaa,"['makannya', 'cak', 'imin', 'ngomong', '40', 'kota', 'mau', 'dibikin', 'kaya', 'jkt', 'itu', 'menurutku', 'masuk', 'akal', 'si', 'bisaa']","['makan', 'cak', 'imin', 'ngomong', '40', 'kota', 'mau', 'bikin', 'kaya', 'jkt', 'itu', 'turut', 'masuk', 'akal', 'si', 'bisaa']","['makan', 'cak', 'imin', 'ngomong', '40', 'kota', 'mau', 'bikin', 'kaya', 'jkt', 'itu', 'turut', 'masuk', 'akal', 'si', 'bisaa']",-5,0
"Tuesday, 28 May 2024",mchdriqq,"apaan sih bang, yang penting itu makan siang gratis",apaan sih bang yang penting itu makan siang gratis,apaan sih bang yang penting itu makan siang gratis,apaan sih bang yang penting itu makan siang gratis,apaan sih bang penting itu makan siang gratis,"['apaan', 'sih', 'bang', 'penting', 'itu', 'makan', 'siang', 'gratis']","['apa', 'sih', 'bang', 'penting', 'itu', 'makan', 'siang', 'gratis']","['apa', 'sih', 'bang', 'penting', 'itu', 'makan', 'siang', 'gratis']",-2,0
"Tuesday, 28 May 2024",cherry.cherry.08,"ya gimana ya, anggaran banyak dipake buat operasional. contoh buat rapat aja dapet uang rapat 😢. padahal kan alokasinya bisa ke yg lebih urgent",ya gimana ya anggaran banyak dipake buat operasional contoh buat rapat aja dapet uang rapat padahal kan alokasinya bisa ke yg lebih urgent,ya gimana ya anggaran banyak dipake buat operasional contoh buat rapat aja dapet uang rapat padahal kan alokasinya bisa ke yg lebih urgent,ya gimana ya anggaran banyak dipake buat operasional contoh buat rapat saja dapet uang rapat padahal kan alokasinya bisa ke yang lebih urgent,gimana anggaran banyak dipake buat operasional contoh buat rapat saja dapet uang rapat padahal kan alokasinya bisa lebih urgent,"['gimana', 'anggaran', 'banyak', 'dipake', 'buat', 'operasional', 'contoh', 'buat', 'rapat', 'saja', 'dapet', 'uang', 'rapat', 'padahal', 'kan', 'alokasinya', 'bisa', 'lebih', 'urgent']","['gimana', 'anggar', 'banyak', 'dipake', 'buat', 'operasional', 'contoh', 'buat', 'rapat', 'saja', 'dapet', 'uang', 'rapat', 'padahal', 'kan', 'alokasi', 'bisa', 'lebih', 'urgent']","['gimana', 'anggar', 'banyak', 'dipake', 'buat', 'operasional', 'contoh', 'buat', 'rapat', 'saja', 'dapet', 'uang', 'rapat', 'padahal', 'kan', 'alokasi', 'bisa', 'lebih', 'urgent']",1,1
"Tuesday, 28 May 2024",dionkw3b,bisa...manusia Indonesia saja sudah banyak yg silver..,bisamanusia Indonesia saja sudah banyak yg silver,bisamanusia indonesia saja sudah banyak yg silver,bisamanusia indonesia saja sudah banyak yang silver,bisamanusia indonesia saja sudah banyak silver,"['bisamanusia', 'indonesia', 'saja', 'sudah', 'banyak', 'silver']","['bisamanusia', 'indonesia', 'saja', 'sudah', 'banyak', 'silver']","['bisamanusia', 'indonesia', 'saja', 'sudah', 'banyak', 'silver']",-2,0
"Tuesday, 28 May 2024",oja_badut,"yg mimpin dia, yg tanggung jawab dia, tp kok malah bingung 🤣",yg mimpin dia yg tanggung jawab dia tp kok malah bingung,yg mimpin dia yg tanggung jawab dia tp kok malah bingung,yang mimpin dia yang tanggung jawab dia tapi mengapa malah bingung,mimpin dia tanggung jawab dia tapi mengapa malah bingung,"['mimpin', 'dia', 'tanggung', 'jawab', 'dia', 'tapi', 'mengapa', 'malah', 'bingung']","['mimpin', 'dia', 'tanggung', 'jawab', 'dia', 'tapi', 'mengapa', 'malah', 'bingung']","['mimpin', 'dia', 'tanggung', 'jawab', 'dia', 'tapi', 'mengapa', 'malah', 'bingung']",-10,0
"Tuesday, 28 May 2024",nasopharynx_,apple gajadi ke indo bg?,apple gajadi ke indo bg,apple gajadi ke indo bg,apple gajadi ke indo bg,apple gajadi indo bg,"['apple', 'gajadi', 'indo', 'bg']","['apple', 'gajadi', 'indo', 'bg']","['apple', 'gajadi', 'indo', 'bg']",-6,0
"Tuesday, 28 May 2024",_xml18,pengangguran 9.9 dan ternyata gue termasuk 😭,pengangguran 99 dan ternyata gue termasuk,pengangguran 99 dan ternyata gue termasuk,pengangguran 99 dan ternyata saya termasuk,pengangguran 99 ternyata saya termasuk,"['pengangguran', '99', 'ternyata', 'saya', 'termasuk']","['anggur', '99', 'nyata', 'saya', 'masuk']","['anggur', '99', 'nyata', 'saya', 'masuk']",-8,0
"Tuesday, 28 May 2024",fina.alff,coba hukum indo niru china trs pendidikan niru Jepang (dikit2 dlu lah soalnya indo luas),coba hukum indo niru china trs pendidikan niru Jepang dikit2 dlu lah soalnya indo luas,coba hukum indo niru china trs pendidikan niru jepang dikit2 dlu lah soalnya indo luas,coba hukum indo niru china terus pendidikan niru jepang dikit2 dlu lah soalnya indo luas,coba hukum indo niru china terus pendidikan niru jepang dikit2 dlu lah soalnya indo luas,"['coba', 'hukum', 'indo', 'niru', 'china', 'terus', 'pendidikan', 'niru', 'jepang', 'dikit2', 'dlu', 'lah', 'soalnya', 'indo', 'luas']","['coba', 'hukum', 'indo', 'niru', 'china', 'terus', 'didik', 'niru', 'jepang', 'dikit2', 'dlu', 'lah', 'soal', 'indo', 'luas']","['coba', 'hukum', 'indo', 'niru', 'china', 'terus', 'didik', 'niru', 'jepang', 'dikit2', 'dlu', 'lah', 'soal', 'indo', 'luas']",-3,0
"Tuesday, 28 May 2024",pibenji,investasi ke surga di Arab... itu yg buat lambat juga: vietnam semua sumber daya tuk ngejar kemajuan,investasi ke surga di Arab itu yg buat lambat juga vietnam semua sumber daya tuk ngejar kemajuan,investasi ke surga di arab itu yg buat lambat juga vietnam semua sumber daya tuk ngejar kemajuan,investasi ke surga di arab itu yang buat lambat juga vietnam semua sumber daya tuk ngejar kemajuan,investasi surga arab itu buat lambat juga vietnam semua sumber daya tuk ngejar kemajuan,"['investasi', 'surga', 'arab', 'itu', 'buat', 'lambat', 'juga', 'vietnam', 'semua', 'sumber', 'daya', 'tuk', 'ngejar', 'kemajuan']","['investasi', 'surga', 'arab', 'itu', 'buat', 'lambat', 'juga', 'vietnam', 'semua', 'sumber', 'daya', 'tuk', 'ngejar', 'maju']","['investasi', 'surga', 'arab', 'itu', 'buat', 'lambat', 'juga', 'vietnam', 'semua', 'sumber', 'daya', 'tuk', 'ngejar', 'maju']",-3,0
